scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,status,warmup,error_type,error_message
unspecified,ssh,command_loop,2,100,1,ls,154.345624,100.00,ok,0,,
unspecified,ssh,command_loop,3,1,1,ls,244.358420,8.26,ok,0,,
unspecified,ssh,command_loop,3,2,1,ls,381.503099,100.00,ok,0,,
unspecified,ssh,command_loop,3,3,1,ls,50.219063,100.00,ok,0,,
unspecified,ssh,command_loop,3,4,1,ls,236.934296,100.00,ok,0,,
unspecified,ssh,command_loop,3,5,1,ls,50.452225,100.00,ok,0,,
unspecified,ssh,command_loop,3,6,1,ls,218.043242,100.00,ok,0,,
unspecified,ssh,command_loop,3,7,1,ls,59.024666,100.00,ok,0,,
unspecified,ssh,command_loop,3,8,1,ls,223.790800,100.00,ok,0,,
unspecified,ssh,command_loop,3,9,1,ls,512.893390,100.00,ok,0,,
unspecified,ssh,command_loop,3,10,1,ls,326.818684,100.00,ok,0,,
unspecified,ssh,command_loop,3,11,1,ls,50.434523,100.00,ok,0,,
unspecified,ssh,command_loop,3,12,1,ls,556.958554,100.00,ok,0,,
unspecified,ssh,command_loop,3,13,1,ls,50.459115,100.00,ok,0,,
unspecified,ssh,command_loop,3,14,1,ls,232.747940,100.00,ok,0,,
unspecified,ssh,command_loop,3,15,1,ls,145.680695,100.00,ok,0,,
unspecified,ssh,command_loop,3,16,1,ls,88.206431,100.00,ok,0,,
unspecified,ssh,command_loop,3,17,1,ls,199.311039,100.00,ok,0,,
unspecified,ssh,command_loop,3,18,1,ls,180.207061,100.00,ok,0,,
unspecified,ssh,command_loop,3,19,1,ls,92.036760,100.00,ok,0,,
unspecified,ssh,command_loop,3,20,1,ls,213.500207,100.00,ok,0,,
unspecified,ssh,command_loop,3,21,1,ls,112.440199,100.00,ok,0,,
unspecified,ssh,command_loop,3,22,1,ls,164.916821,100.00,ok,0,,
unspecified,ssh,command_loop,3,23,1,ls,101.165006,100.00,ok,0,,
unspecified,ssh,command_loop,3,24,1,ls,168.171529,100.00,ok,0,,
unspecified,ssh,command_loop,3,25,1,ls,171.855434,100.00,ok,0,,
unspecified,ssh,command_loop,3,26,1,ls,426.622273,100.00,ok,0,,
unspecified,ssh,command_loop,3,27,1,ls,322.496129,100.00,ok,0,,
unspecified,ssh,command_loop,3,28,1,ls,132.165965,100.00,ok,0,,
unspecified,ssh,command_loop,3,29,1,ls,142.993591,100.00,ok,0,,
unspecified,ssh,command_loop,3,30,1,ls,162.213438,100.00,ok,0,,
unspecified,ssh,command_loop,3,31,1,ls,86.547070,100.00,ok,0,,
unspecified,ssh,command_loop,3,32,1,ls,552.814262,100.00,ok,0,,
unspecified,ssh,command_loop,3,33,1,ls,50.384988,100.00,ok,0,,
unspecified,ssh,command_loop,3,34,1,ls,547.211537,100.00,ok,0,,
unspecified,ssh,command_loop,3,35,1,ls,50.509375,100.00,ok,0,,
unspecified,ssh,command_loop,3,36,1,ls,296.370173,100.00,ok,0,,
unspecified,ssh,command_loop,3,37,1,ls,50.341822,100.00,ok,0,,
unspecified,ssh,command_loop,3,38,1,ls,414.763781,100.00,ok,0,,
unspecified,ssh,command_loop,3,39,1,ls,50.402118,100.00,ok,0,,
unspecified,ssh,command_loop,3,40,1,ls,561.563374,100.00,ok,0,,
unspecified,ssh,command_loop,3,41,1,ls,50.460099,100.00,ok,0,,
unspecified,ssh,command_loop,3,42,1,ls,413.580007,100.00,ok,0,,
unspecified,ssh,command_loop,3,43,1,ls,50.367026,100.00,ok,0,,
unspecified,ssh,command_loop,3,44,1,ls,393.580673,100.00,ok,0,,
unspecified,ssh,command_loop,3,45,1,ls,50.357452,100.00,ok,0,,
unspecified,ssh,command_loop,3,46,1,ls,414.961987,100.00,ok,0,,
unspecified,ssh,command_loop,3,47,1,ls,50.380212,100.00,ok,0,,
unspecified,ssh,command_loop,3,48,1,ls,413.781989,100.00,ok,0,,
unspecified,ssh,command_loop,3,49,1,ls,50.406749,100.00,ok,0,,
unspecified,ssh,command_loop,3,50,1,ls,598.609451,100.00,ok,0,,
unspecified,ssh,command_loop,3,51,1,ls,50.399434,100.00,ok,0,,
unspecified,ssh,command_loop,3,52,1,ls,328.080703,100.00,ok,0,,
unspecified,ssh,command_loop,3,53,1,ls,50.462081,100.00,ok,0,,
unspecified,ssh,command_loop,3,54,1,ls,381.953064,100.00,ok,0,,
unspecified,ssh,command_loop,3,55,1,ls,50.430285,100.00,ok,0,,
unspecified,ssh,command_loop,3,56,1,ls,225.033353,100.00,ok,0,,
unspecified,ssh,command_loop,3,57,1,ls,120.816593,100.00,ok,0,,
unspecified,ssh,command_loop,3,58,1,ls,201.645311,100.00,ok,0,,
unspecified,ssh,command_loop,3,59,1,ls,117.357221,100.00,ok,0,,
unspecified,ssh,command_loop,3,60,1,ls,186.552102,100.00,ok,0,,
unspecified,ssh,command_loop,3,61,1,ls,152.393489,100.00,ok,0,,
unspecified,ssh,command_loop,3,62,1,ls,510.013568,100.00,ok,0,,
unspecified,ssh,command_loop,3,63,1,ls,50.464582,100.00,ok,0,,
unspecified,ssh,command_loop,3,64,1,ls,417.204074,100.00,ok,0,,
unspecified,ssh,command_loop,3,65,1,ls,50.408250,100.00,ok,0,,
unspecified,ssh,command_loop,3,66,1,ls,339.008223,100.00,ok,0,,
unspecified,ssh,command_loop,3,67,1,ls,50.420064,100.00,ok,0,,
unspecified,ssh,command_loop,3,68,1,ls,240.005696,100.00,ok,0,,
unspecified,ssh,command_loop,3,69,1,ls,131.905866,100.00,ok,0,,
unspecified,ssh,command_loop,3,70,1,ls,182.015380,100.00,ok,0,,
unspecified,ssh,command_loop,3,71,1,ls,155.866566,100.00,ok,0,,
unspecified,ssh,command_loop,3,72,1,ls,180.435906,100.00,ok,0,,
unspecified,ssh,command_loop,3,73,1,ls,109.693695,100.00,ok,0,,
unspecified,ssh,command_loop,3,74,1,ls,459.576380,100.00,ok,0,,
unspecified,ssh,command_loop,3,75,1,ls,50.435472,100.00,ok,0,,
unspecified,ssh,command_loop,3,76,1,ls,435.969881,100.00,ok,0,,
unspecified,ssh,command_loop,3,77,1,ls,50.411584,100.00,ok,0,,
unspecified,ssh,command_loop,3,78,1,ls,223.504771,100.00,ok,0,,
unspecified,ssh,command_loop,3,79,1,ls,454.442816,100.00,ok,0,,
unspecified,ssh,command_loop,3,80,1,ls,50.746413,100.00,ok,0,,
unspecified,ssh,command_loop,3,81,1,ls,656.539054,100.00,ok,0,,
unspecified,ssh,command_loop,3,82,1,ls,50.394769,100.00,ok,0,,
unspecified,ssh,command_loop,3,83,1,ls,413.693474,100.00,ok,0,,
unspecified,ssh,command_loop,3,84,1,ls,50.400288,100.00,ok,0,,
unspecified,ssh,command_loop,3,85,1,ls,384.331710,100.00,ok,0,,
unspecified,ssh,command_loop,3,86,1,ls,50.397251,100.00,ok,0,,
unspecified,ssh,command_loop,3,87,1,ls,228.755934,100.00,ok,0,,
unspecified,ssh,command_loop,3,88,1,ls,107.616674,100.00,ok,0,,
unspecified,ssh,command_loop,3,89,1,ls,430.647677,100.00,ok,0,,
