scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,received_pct,status,error_type,error_message
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,38,1,find /etc /var/log -type f 2>/dev/null,59.898852,28772,469.085054,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,39,1,find /etc /var/log -type f 2>/dev/null,44.748257,28772,627.905043,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,40,1,find /etc /var/log -type f 2>/dev/null,51.435808,28772,546.266450,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,41,1,find /etc /var/log -type f 2>/dev/null,48.474333,28772,579.639874,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,42,1,find /etc /var/log -type f 2>/dev/null,41.411935,28772,678.491750,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,43,1,find /etc /var/log -type f 2>/dev/null,44.279098,28772,634.558009,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,44,1,find /etc /var/log -type f 2>/dev/null,42.106981,28787,667.639997,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,45,1,find /etc /var/log -type f 2>/dev/null,41.972446,28772,669.430994,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,46,1,find /etc /var/log -type f 2>/dev/null,42.376143,28772,663.053649,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,47,1,find /etc /var/log -type f 2>/dev/null,41.908114,28772,670.458619,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,48,1,find /etc /var/log -type f 2>/dev/null,42.990727,28772,653.574810,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,49,1,find /etc /var/log -type f 2>/dev/null,41.097847,28772,683.677085,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,50,1,find /etc /var/log -type f 2>/dev/null,41.171365,28772,682.456271,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,51,1,find /etc /var/log -type f 2>/dev/null,41.215290,28772,681.728947,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,52,1,find /etc /var/log -type f 2>/dev/null,41.347307,28772,679.552268,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,53,1,find /etc /var/log -type f 2>/dev/null,41.967983,28772,669.502183,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,54,1,find /etc /var/log -type f 2>/dev/null,41.893910,28772,670.685936,100.00,ok,,
unspecified,ssh,find /etc /var/log -type f 2>/dev/null,2,55,1,find /etc /var/log -type f 2>/dev/null,41.214698,28772,681.738739,100.00,ok,,
