scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,residual_bytes,status,warmup,error_type,error_message
default,ssh,command_loop,1,9,3,ps aux,68.772525,95.54,0,ok,0,,
default,ssh,command_loop,1,10,3,ps aux,83.507517,95.54,0,ok,0,,
default,ssh,command_loop,1,11,3,ps aux,66.939150,95.58,0,ok,0,,
default,ssh,command_loop,1,12,3,ps aux,88.601555,95.59,0,ok,0,,
default,ssh,command_loop,1,13,3,ps aux,83.961957,95.57,0,ok,0,,
default,ssh,command_loop,1,14,3,ps aux,67.948881,95.57,0,ok,0,,
default,ssh,command_loop,1,15,3,ps aux,71.068017,95.57,0,ok,0,,
default,ssh,command_loop,1,16,3,ps aux,88.162306,96.84,0,ok,0,,
default,ssh,command_loop,1,17,3,ps aux,90.843345,96.85,0,ok,0,,
default,ssh,command_loop,1,18,3,ps aux,78.892341,96.85,0,ok,0,,
default,ssh,command_loop,1,19,3,ps aux,88.655812,96.85,0,ok,0,,
default,ssh,command_loop,1,20,3,ps aux,87.156638,96.85,0,ok,0,,
default,ssh,command_loop,2,1,3,ps aux,50.304222,0.06,0,ok,1,,
default,ssh,command_loop,2,2,3,ps aux,52.895412,95.56,0,ok,1,,
default,ssh,command_loop,2,3,3,ps aux,52.888850,95.55,0,ok,1,,
default,ssh,command_loop,2,4,3,ps aux,53.062893,95.55,0,ok,0,,
default,ssh,command_loop,2,5,3,ps aux,52.873384,95.58,0,ok,0,,
default,ssh,command_loop,2,6,3,ps aux,52.701500,95.58,0,ok,0,,
default,ssh,command_loop,2,7,3,ps aux,52.755816,95.66,0,ok,0,,
default,ssh,command_loop,2,8,3,ps aux,52.924862,95.62,0,ok,0,,
default,ssh,command_loop,2,9,3,ps aux,52.777455,95.61,0,ok,0,,
default,ssh,command_loop,2,10,3,ps aux,52.924612,96.27,0,ok,0,,
default,ssh,command_loop,2,11,3,ps aux,52.802732,95.58,17,ok,0,,
default,ssh,command_loop,2,12,3,ps aux,53.149082,95.54,0,ok,0,,
default,ssh,command_loop,2,13,3,ps aux,52.822013,95.56,0,ok,0,,
default,ssh,command_loop,2,14,3,ps aux,53.108360,95.59,0,ok,0,,
default,ssh,command_loop,2,15,3,ps aux,52.797235,95.59,0,ok,0,,
default,ssh,command_loop,2,16,3,ps aux,53.011914,95.59,0,ok,0,,
default,ssh,command_loop,2,17,3,ps aux,52.749461,95.59,0,ok,0,,
default,ssh,command_loop,2,18,3,ps aux,53.051682,95.59,0,ok,0,,
default,ssh,command_loop,2,19,3,ps aux,53.256396,95.56,0,ok,0,,
default,ssh,command_loop,2,20,3,ps aux,52.836580,95.56,17,ok,0,,
default,ssh,command_loop,3,1,3,ps aux,50.320043,0.06,0,ok,1,,
default,ssh,command_loop,3,2,3,ps aux,53.058789,95.58,0,ok,1,,
default,ssh,command_loop,3,3,3,ps aux,52.957137,95.52,0,ok,1,,
default,ssh,command_loop,3,4,3,ps aux,52.710587,95.52,0,ok,0,,
default,ssh,command_loop,3,5,3,ps aux,52.812385,96.41,0,ok,0,,
default,ssh,command_loop,3,6,3,ps aux,52.939829,95.50,0,ok,0,,
default,ssh,command_loop,3,7,3,ps aux,52.823448,95.50,0,ok,0,,
default,ssh,command_loop,3,8,3,ps aux,52.765550,95.50,0,ok,0,,
default,ssh,command_loop,3,9,3,ps aux,52.872527,95.50,0,ok,0,,
default,ssh,command_loop,3,10,3,ps aux,52.661493,95.50,0,ok,0,,
default,ssh,command_loop,3,11,3,ps aux,53.002145,95.50,0,ok,0,,
default,ssh,command_loop,3,12,3,ps aux,52.976359,95.50,0,ok,0,,
default,ssh,command_loop,3,13,3,ps aux,52.758413,95.53,0,ok,0,,
default,ssh,command_loop,3,14,3,ps aux,52.978228,95.53,0,ok,0,,
default,ssh,command_loop,3,15,3,ps aux,52.971468,95.53,0,ok,0,,
default,ssh,command_loop,3,16,3,ps aux,53.083837,95.53,0,ok,0,,
default,ssh,command_loop,3,17,3,ps aux,52.936939,95.55,0,ok,0,,
default,ssh,command_loop,3,18,3,ps aux,53.023167,95.53,0,ok,0,,
default,ssh,command_loop,3,19,3,ps aux,52.958640,95.53,0,ok,0,,
default,ssh,command_loop,3,20,3,ps aux,53.113429,95.50,0,ok,0,,
default,ssh,command_loop,4,1,3,ps aux,50.290329,0.06,0,ok,1,,
default,ssh,command_loop,4,2,3,ps aux,52.998289,95.55,0,ok,1,,
default,ssh,command_loop,4,3,3,ps aux,53.215736,95.57,0,ok,1,,
default,ssh,command_loop,4,4,3,ps aux,53.043559,95.57,0,ok,0,,
default,ssh,command_loop,4,5,3,ps aux,53.006459,95.57,0,ok,0,,
default,ssh,command_loop,4,6,3,ps aux,53.115766,95.64,0,ok,0,,
default,ssh,command_loop,4,7,3,ps aux,52.973160,95.59,0,ok,0,,
default,ssh,command_loop,4,8,3,ps aux,53.141313,95.59,17,ok,0,,
default,ssh,command_loop,4,9,3,ps aux,52.777671,95.57,0,ok,0,,
default,ssh,command_loop,4,10,3,ps aux,52.764126,95.51,0,ok,0,,
default,ssh,command_loop,4,11,3,ps aux,52.799985,95.51,17,ok,0,,
default,ssh,command_loop,4,12,3,ps aux,52.747589,95.49,0,ok,0,,
default,ssh,command_loop,4,13,3,ps aux,52.756265,95.53,17,ok,0,,
default,ssh,command_loop,4,14,3,ps aux,52.780844,95.51,0,ok,0,,
default,ssh,command_loop,4,15,3,ps aux,52.863748,95.55,17,ok,0,,
default,ssh,command_loop,4,16,3,ps aux,52.758538,96.40,0,ok,0,,
default,ssh,command_loop,4,17,3,ps aux,53.126481,95.50,0,ok,0,,
default,ssh,command_loop,4,18,3,ps aux,52.762753,95.51,0,ok,0,,
default,ssh,command_loop,4,19,3,ps aux,52.742292,95.51,0,ok,0,,
default,ssh,command_loop,4,20,3,ps aux,54.111180,95.50,0,ok,0,,
default,ssh,command_loop,5,1,3,ps aux,50.308188,0.06,0,ok,1,,
default,ssh,command_loop,5,2,3,ps aux,52.805535,95.53,0,ok,1,,
default,ssh,command_loop,5,3,3,ps aux,52.900477,95.51,0,ok,1,,
default,ssh,command_loop,5,4,3,ps aux,52.878469,95.51,0,ok,0,,
default,ssh,command_loop,5,5,3,ps aux,52.795879,95.49,0,ok,0,,
default,ssh,command_loop,5,6,3,ps aux,52.844002,95.49,0,ok,0,,
default,ssh,command_loop,5,7,3,ps aux,52.737876,95.49,0,ok,0,,
default,ssh,command_loop,5,8,3,ps aux,52.781931,95.49,30151,ok,0,,
