protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,status,error_type,error_message
ssh,find /,3,39,1,find /,347.564592,32610,91.625280,ok,,
ssh,find /,3,40,1,find /,266.669856,32610,119.419958,ok,,
ssh,find /,3,41,1,find /,274.422805,32610,116.046125,ok,,
ssh,find /,3,42,1,find /,177.864677,32610,179.044562,ok,,
ssh,find /,3,43,1,find /,236.717909,32610,134.530181,ok,,
ssh,find /,3,44,1,find /,300.094282,32625,106.167806,ok,,
ssh,find /,3,45,1,find /,207.986720,32610,153.114118,ok,,
ssh,find /,3,46,1,find /,357.109372,32625,89.217349,ok,,
ssh,find /,3,47,1,find /,224.093007,32610,142.109312,ok,,
ssh,find /,3,48,1,find /,189.721365,32625,167.932334,ok,,
ssh,find /,3,49,1,find /,197.870213,32625,161.016411,ok,,
ssh,find /,3,50,1,find /,325.792586,32625,97.793360,ok,,
ssh,find /,3,51,1,find /,343.130534,32610,92.809295,ok,,
ssh,find /,3,52,1,find /,219.293126,32625,145.286595,ok,,
ssh,find /,3,53,1,find /,303.892526,32625,104.840853,ok,,
ssh,find /,3,54,1,find /,243.631592,32610,130.712536,ok,,
ssh,find /,3,55,1,find /,199.549667,32610,159.587854,ok,,
ssh,find /,3,56,1,find /,272.975227,32625,116.715176,ok,,
ssh,find /,3,57,1,find /,313.930399,32610,101.441922,ok,,
ssh,find /,3,58,1,find /,138.415865,32610,230.072637,ok,,
ssh,find /,3,59,1,find /,204.962644,32610,155.373206,ok,,
ssh,find /,3,60,1,find /,190.315793,32625,167.407818,ok,,
ssh,find /,3,61,1,find /,224.272229,32625,142.061064,ok,,
ssh,find /,3,62,1,find /,190.322240,32625,167.402147,ok,,
ssh,find /,3,63,1,find /,244.895950,32625,130.097503,ok,,
ssh,find /,3,64,1,find /,257.205255,32610,123.814356,ok,,
ssh,find /,3,65,1,find /,207.333998,32625,153.666798,ok,,
ssh,find /,3,66,1,find /,223.720151,32610,142.346154,ok,,
ssh,find /,3,67,1,find /,195.228986,32625,163.194781,ok,,
ssh,find /,3,68,1,find /,299.142674,32625,106.505538,ok,,
ssh,find /,3,69,1,find /,328.108282,32625,97.103162,ok,,
ssh,find /,3,70,1,find /,236.014722,32625,134.993069,ok,,
ssh,find /,3,71,1,find /,256.596576,32610,124.108060,ok,,
ssh,find /,3,72,1,find /,211.930342,32610,150.264954,ok,,
ssh,find /,3,73,1,find /,279.829347,32610,113.804015,ok,,
ssh,find /,3,74,1,find /,255.589156,32610,124.597239,ok,,
ssh,find /,3,75,1,find /,269.451006,32625,118.241724,ok,,
ssh,find /,3,76,1,find /,180.017040,32625,176.985199,ok,,
ssh,find /,3,77,1,find /,254.606401,32610,125.078172,ok,,
ssh,find /,3,78,1,find /,247.915695,32625,128.512846,ok,,
ssh,find /,3,79,1,find /,189.162466,32610,168.351068,ok,,
ssh,find /,3,80,1,find /,257.945210,32625,123.515965,ok,,
ssh,find /,3,81,1,find /,177.497574,32610,179.414864,ok,,
ssh,find /,3,82,1,find /,299.942910,32610,106.172548,ok,,
ssh,find /,3,83,1,find /,201.988210,32610,157.661198,ok,,
ssh,find /,3,84,1,find /,293.944634,32625,108.388955,ok,,
ssh,find /,3,85,1,find /,307.637585,32610,103.516946,ok,,
ssh,find /,3,86,1,find /,270.426210,32625,117.815324,ok,,
ssh,find /,3,87,1,find /,298.743254,32610,106.598903,ok,,
