protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,interactive_shell,3,61,24.017566,ok,,
ssh,interactive_shell,3,62,23.195292,ok,,
ssh,interactive_shell,3,63,22.304223,ok,,
ssh,interactive_shell,3,64,25.623667,ok,,
ssh,interactive_shell,3,65,26.953549,ok,,
ssh,interactive_shell,3,66,24.106824,ok,,
ssh,interactive_shell,3,67,21.289026,ok,,
ssh,interactive_shell,3,68,22.814387,ok,,
ssh,interactive_shell,3,69,21.272582,ok,,
ssh,interactive_shell,3,70,23.025145,ok,,
ssh,interactive_shell,3,71,22.900053,ok,,
ssh,interactive_shell,3,72,21.756374,ok,,
ssh,interactive_shell,3,73,21.758171,ok,,
ssh,interactive_shell,3,74,25.136096,ok,,
ssh,interactive_shell,3,75,25.593001,ok,,
ssh,interactive_shell,3,76,22.063911,ok,,
ssh,interactive_shell,3,77,22.671036,ok,,
ssh,interactive_shell,3,78,28.277245,ok,,
ssh,interactive_shell,3,79,21.582598,ok,,
ssh,interactive_shell,3,80,23.629087,ok,,
ssh,interactive_shell,3,81,25.648630,ok,,
ssh,interactive_shell,3,82,26.660551,ok,,
ssh,interactive_shell,3,83,23.782659,ok,,
ssh,interactive_shell,3,84,21.469154,ok,,
ssh,interactive_shell,3,85,23.571735,ok,,
ssh,interactive_shell,3,86,22.299316,ok,,
ssh,interactive_shell,3,87,25.327428,ok,,
ssh,interactive_shell,3,88,26.319145,ok,,
ssh,interactive_shell,3,89,24.351360,ok,,
ssh,interactive_shell,3,90,26.219127,ok,,
ssh,interactive_shell,3,91,26.828828,ok,,
ssh,interactive_shell,3,92,22.945349,ok,,
ssh,interactive_shell,3,93,23.022645,ok,,
ssh,interactive_shell,3,94,23.086312,ok,,
ssh,interactive_shell,3,95,22.867498,ok,,
ssh,interactive_shell,3,96,24.934227,ok,,
ssh,interactive_shell,3,97,49.433289,ok,,
ssh,interactive_shell,3,98,24.748543,ok,,
ssh,interactive_shell,3,99,24.349749,ok,,
ssh,interactive_shell,3,100,26.113387,ok,,
ssh,vim,1,1,26.322552,ok,,
ssh,vim,1,2,31.055914,ok,,
ssh,vim,1,3,26.567143,ok,,
ssh,vim,1,4,24.083565,ok,,
ssh,vim,1,5,26.613902,ok,,
ssh,vim,1,6,25.767148,ok,,
ssh,vim,1,7,40.305138,ok,,
ssh,vim,1,8,31.272338,ok,,
ssh,vim,1,9,25.682500,ok,,
ssh,vim,1,10,28.917648,ok,,
ssh,vim,1,11,23.838733,ok,,
ssh,vim,1,12,36.584548,ok,,
ssh,vim,1,13,24.958282,ok,,
ssh,vim,1,14,29.501589,ok,,
ssh,vim,1,15,24.448470,ok,,
ssh,vim,1,16,30.157585,ok,,
ssh,vim,1,17,37.784486,ok,,
ssh,vim,1,18,25.056207,ok,,
ssh,vim,1,19,22.822313,ok,,
ssh,vim,1,20,29.794828,ok,,
ssh,vim,1,21,25.404761,ok,,
ssh,vim,1,22,27.105770,ok,,
ssh,vim,1,23,27.291287,ok,,
ssh,vim,1,24,28.781705,ok,,
ssh,vim,1,25,28.513280,ok,,
ssh,vim,1,26,25.325298,ok,,
ssh,vim,1,27,25.298576,ok,,
ssh,vim,1,28,27.636637,ok,,
ssh,vim,1,29,30.679212,ok,,
ssh,vim,1,30,22.509667,ok,,
ssh,vim,1,31,22.010355,ok,,
ssh,vim,1,32,22.186612,ok,,
ssh,vim,1,33,29.788198,ok,,
ssh,vim,1,34,23.525142,ok,,
ssh,vim,1,35,28.222208,ok,,
ssh,vim,1,36,32.144407,ok,,
ssh,vim,1,37,28.214504,ok,,
ssh,vim,1,38,26.022516,ok,,
ssh,vim,1,39,25.938258,ok,,
ssh,vim,1,40,28.575965,ok,,
ssh,vim,1,41,27.846173,ok,,
ssh,vim,1,42,29.406423,ok,,
ssh,vim,1,43,25.102392,ok,,
ssh,vim,1,44,25.213558,ok,,
ssh,vim,1,45,28.270633,ok,,
ssh,vim,1,46,24.917931,ok,,
ssh,vim,1,47,26.092645,ok,,
ssh,vim,1,48,23.750289,ok,,
ssh,vim,1,49,27.166455,ok,,
ssh,vim,1,50,24.830375,ok,,
ssh,vim,1,51,24.581432,ok,,
ssh,vim,1,52,26.247960,ok,,
ssh,vim,1,53,25.327021,ok,,
ssh,vim,1,54,27.032992,ok,,
ssh,vim,1,55,23.308198,ok,,
ssh,vim,1,56,24.479969,ok,,
ssh,vim,1,57,23.671511,ok,,
ssh,vim,1,58,29.940531,ok,,
ssh,vim,1,59,22.345723,ok,,
ssh,vim,1,60,26.827048,ok,,
ssh,vim,1,61,33.404955,ok,,
ssh,vim,1,62,27.383545,ok,,
ssh,vim,1,63,25.509427,ok,,
ssh,vim,1,64,23.565789,ok,,
ssh,vim,1,65,29.036906,ok,,
