protocol,workload,round_id,sample_id,command_id,command,latency_ms,output_bytes,throughput_kib_s,status,error_type,error_message
ssh,find /,3,44,1,find /,18.031227,58312,3158.149609,ok,,
ssh,find /,3,45,1,find /,17.458114,58312,3261.824989,ok,,
ssh,find /,3,46,1,find /,22.735742,58312,2504.660393,ok,,
ssh,find /,3,47,1,find /,18.892788,58312,3014.129651,ok,,
ssh,find /,3,48,1,find /,27.354760,58312,2081.733216,ok,,
ssh,find /,3,49,1,find /,18.526200,58312,3073.771874,ok,,
ssh,find /,3,50,1,find /,17.832600,58327,3194.147849,ok,,
ssh,find /,3,51,1,find /,22.036804,58312,2584.100331,ok,,
ssh,find /,3,52,1,find /,21.792866,58312,2613.025405,ok,,
ssh,find /,3,53,1,find /,22.481192,58327,2533.671744,ok,,
ssh,find /,3,54,1,find /,18.594186,58327,3063.321026,ok,,
ssh,find /,3,55,1,find /,19.843991,58312,2869.650188,ok,,
ssh,find /,3,56,1,find /,18.430298,58327,3090.561039,ok,,
ssh,find /,3,57,1,find /,23.492331,58327,2424.619376,ok,,
ssh,find /,3,58,1,find /,20.140849,58312,2827.354125,ok,,
ssh,find /,3,59,1,find /,20.725216,58327,2748.341003,ok,,
ssh,find /,3,60,1,find /,22.911665,58312,2485.428820,ok,,
ssh,find /,3,61,1,find /,22.304395,58312,2553.098280,ok,,
ssh,find /,3,62,1,find /,20.723470,58312,2747.865705,ok,,
ssh,find /,3,63,1,find /,24.370946,58312,2336.606568,ok,,
ssh,find /,3,64,1,find /,18.295559,58312,3112.521050,ok,,
ssh,find /,3,65,1,find /,21.315724,58312,2671.516693,ok,,
ssh,find /,3,66,1,find /,19.988777,58312,2848.864265,ok,,
ssh,find /,3,67,1,find /,21.044406,58327,2706.655676,ok,,
ssh,find /,3,68,1,find /,23.203334,58312,2454.186648,ok,,
ssh,find /,3,69,1,find /,18.602558,58312,3061.154950,ok,,
ssh,find /,3,70,1,find /,23.127155,58312,2462.270543,ok,,
ssh,find /,3,71,1,find /,17.416892,58312,3269.545020,ok,,
ssh,find /,3,72,1,find /,24.583231,58312,2316.429134,ok,,
ssh,find /,3,73,1,find /,25.439280,58312,2238.479725,ok,,
ssh,find /,3,74,1,find /,14.537754,58312,3917.063977,ok,,
ssh,find /,3,75,1,find /,19.699232,58312,2890.737695,ok,,
ssh,find /,3,76,1,find /,22.176541,58312,2567.817610,ok,,
ssh,find /,3,77,1,find /,19.712435,58327,2889.544642,ok,,
ssh,find /,3,78,1,find /,22.553435,58312,2524.906406,ok,,
ssh,find /,3,79,1,find /,19.228772,58312,2961.463816,ok,,
ssh,find /,3,80,1,find /,23.089057,58312,2466.333402,ok,,
ssh,find /,3,81,1,find /,26.457827,58312,2152.304968,ok,,
ssh,find /,3,82,1,find /,14.378031,58312,3960.577947,ok,,
ssh,find /,3,83,1,find /,26.148278,58327,2178.344629,ok,,
ssh,find /,3,84,1,find /,13.809868,58312,4123.523302,ok,,
ssh,find /,3,85,1,find /,22.930138,58312,2483.426506,ok,,
ssh,find /,3,86,1,find /,20.350536,58312,2798.221752,ok,,
ssh,find /,3,87,1,find /,21.107304,58312,2697.896070,ok,,
ssh,find /,3,88,1,find /,20.447325,58312,2784.976152,ok,,
ssh,find /,3,89,1,find /,21.556517,58327,2642.354557,ok,,
ssh,find /,3,90,1,find /,20.867572,58327,2729.592160,ok,,
ssh,find /,3,91,1,find /,21.197166,58327,2687.149826,ok,,
ssh,find /,3,92,1,find /,17.067031,58312,3336.568176,ok,,
ssh,find /,3,93,1,find /,20.217321,58312,2816.659660,ok,,
ssh,find /,3,94,1,find /,20.977034,58327,2715.348649,ok,,
ssh,find /,3,95,1,find /,22.222451,58327,2563.171854,ok,,
ssh,find /,3,96,1,find /,20.510125,58312,2776.448827,ok,,
ssh,find /,3,97,1,find /,23.141062,58312,2460.790801,ok,,
ssh,find /,3,98,1,find /,20.156230,58312,2825.196602,ok,,
ssh,find /,3,99,1,find /,19.442811,58327,2929.615524,ok,,
ssh,find /,3,100,1,find /,22.172718,58312,2568.260350,ok,,
ssh,find /,4,1,1,find /,29.422737,58312,1935.418602,ok,,
ssh,find /,4,2,1,find /,17.177988,58312,3315.016433,ok,,
ssh,find /,4,3,1,find /,22.542807,58312,2526.096794,ok,,
ssh,find /,4,4,1,find /,18.485330,58312,3080.567807,ok,,
ssh,find /,4,5,1,find /,14.889215,58312,3824.601398,ok,,
ssh,find /,4,6,1,find /,22.991257,58312,2476.824669,ok,,
ssh,find /,4,7,1,find /,15.110062,58312,3768.701445,ok,,
ssh,find /,4,8,1,find /,23.996962,58312,2373.021739,ok,,
ssh,find /,4,9,1,find /,20.209997,58312,2817.680403,ok,,
ssh,find /,4,10,1,find /,13.825525,58312,4118.853534,ok,,
ssh,find /,4,11,1,find /,20.316663,58312,2802.887093,ok,,
ssh,find /,4,12,1,find /,23.329636,58312,2440.900171,ok,,
ssh,find /,4,13,1,find /,18.278034,58312,3115.505338,ok,,
ssh,find /,4,14,1,find /,16.471399,58312,3457.223791,ok,,
ssh,find /,4,15,1,find /,23.426510,58312,2430.806488,ok,,
ssh,find /,4,16,1,find /,14.590053,58312,3903.023005,ok,,
ssh,find /,4,17,1,find /,18.651465,58312,3053.128132,ok,,
ssh,find /,4,18,1,find /,24.606632,58312,2314.226201,ok,,
ssh,find /,4,19,1,find /,14.228743,58312,4002.132339,ok,,
ssh,find /,4,20,1,find /,21.901473,58312,2600.067699,ok,,
ssh,find /,4,21,1,find /,17.985949,58327,3166.914403,ok,,
ssh,find /,4,22,1,find /,18.935624,58327,3008.084705,ok,,
ssh,find /,4,23,1,find /,20.681045,58312,2753.502664,ok,,
ssh,find /,4,24,1,find /,14.341397,58312,3970.694940,ok,,
ssh,find /,4,25,1,find /,24.301768,58327,2343.860782,ok,,
ssh,find /,4,26,1,find /,19.413134,58327,2934.094049,ok,,
ssh,find /,4,27,1,find /,18.560498,58312,3068.091842,ok,,
ssh,find /,4,28,1,find /,22.400175,58312,2542.181590,ok,,
ssh,find /,4,29,1,find /,14.155249,58312,4022.911395,ok,,
ssh,find /,4,30,1,find /,20.392467,58312,2792.468047,ok,,
ssh,find /,4,31,1,find /,18.713937,58312,3042.935995,ok,,
ssh,find /,4,32,1,find /,18.280490,58312,3115.086767,ok,,
ssh,find /,4,33,1,find /,18.446433,58312,3087.063634,ok,,
ssh,find /,4,34,1,find /,17.267128,58312,3297.902958,ok,,
ssh,find /,4,35,1,find /,18.203493,58312,3128.262938,ok,,
ssh,find /,4,36,1,find /,22.839579,58312,2493.273300,ok,,
ssh,find /,4,37,1,find /,15.023981,58312,3790.294497,ok,,
ssh,find /,4,38,1,find /,23.170988,58312,2457.612619,ok,,
ssh,find /,4,39,1,find /,13.855550,58312,4109.927971,ok,,
ssh,find /,4,40,1,find /,19.269511,58312,2955.202781,ok,,
ssh,find /,4,41,1,find /,18.442141,58312,3087.782080,ok,,
ssh,find /,4,42,1,find /,21.428127,58327,2658.186641,ok,,
ssh,find /,4,43,1,find /,16.290650,58312,3495.582589,ok,,
ssh,find /,4,44,1,find /,19.196416,58327,2967.218513,ok,,
ssh,find /,4,45,1,find /,20.280163,58327,2808.654000,ok,,
ssh,find /,4,46,1,find /,18.905923,58312,3012.035567,ok,,
ssh,find /,4,47,1,find /,20.069458,58312,2837.411578,ok,,
ssh,find /,4,48,1,find /,18.355303,58312,3102.390219,ok,,
ssh,find /,4,49,1,find /,15.502838,58312,3673.218575,ok,,
ssh,find /,4,50,1,find /,19.941350,58327,2856.374365,ok,,
ssh,find /,4,51,1,find /,23.244473,58312,2449.843130,ok,,
ssh,find /,4,52,1,find /,16.379614,58312,3476.596732,ok,,
ssh,find /,4,53,1,find /,17.909545,58312,3179.606880,ok,,
ssh,find /,4,54,1,find /,18.295535,58312,3112.525132,ok,,
ssh,find /,4,55,1,find /,21.352581,58312,2666.905350,ok,,
ssh,find /,4,56,1,find /,20.350032,58327,2799.010878,ok,,
ssh,find /,4,57,1,find /,15.320742,58312,3716.876931,ok,,
ssh,find /,4,58,1,find /,22.102143,58312,2576.461138,ok,,
ssh,find /,4,59,1,find /,21.300569,58312,2673.417433,ok,,
ssh,find /,4,60,1,find /,15.836693,58312,3595.783065,ok,,
ssh,find /,4,61,1,find /,18.884765,58312,3015.410173,ok,,
ssh,find /,4,62,1,find /,22.102857,58312,2576.377909,ok,,
ssh,find /,4,63,1,find /,22.350084,58312,2547.879127,ok,,
ssh,find /,4,64,1,find /,12.685833,58312,4488.890284,ok,,
ssh,find /,4,65,1,find /,22.609657,58312,2518.627881,ok,,
ssh,find /,4,66,1,find /,14.006162,58312,4065.732818,ok,,
ssh,find /,4,67,1,find /,20.674800,58312,2754.334383,ok,,
ssh,find /,4,68,1,find /,17.001784,58312,3349.372778,ok,,
ssh,find /,4,69,1,find /,21.665736,58327,2629.034201,ok,,
ssh,find /,4,70,1,find /,19.308502,58312,2949.235135,ok,,
ssh,find /,4,71,1,find /,17.389559,58312,3274.684108,ok,,
ssh,find /,4,72,1,find /,20.602938,58312,2763.941361,ok,,
ssh,find /,4,73,1,find /,20.227013,58312,2815.310026,ok,,
ssh,find /,4,74,1,find /,15.104497,58312,3770.089961,ok,,
ssh,find /,4,75,1,find /,24.894310,58312,2287.483063,ok,,
ssh,find /,4,76,1,find /,21.547118,58312,2642.827338,ok,,
ssh,find /,4,77,1,find /,24.255698,58312,2347.708670,ok,,
ssh,find /,4,78,1,find /,33.572068,58312,1696.211044,ok,,
ssh,find /,4,79,1,find /,29.451471,58312,1933.530332,ok,,
ssh,find /,4,80,1,find /,17.859655,58312,3188.488943,ok,,
ssh,find /,4,81,1,find /,18.990310,58312,2998.651023,ok,,
ssh,find /,4,82,1,find /,19.677576,58327,2894.663496,ok,,
ssh,find /,4,83,1,find /,25.601586,58327,2224.860637,ok,,
ssh,find /,4,84,1,find /,12.981866,58312,4386.527522,ok,,
ssh,find /,4,85,1,find /,20.394232,58312,2792.226376,ok,,
ssh,find /,4,86,1,find /,19.388362,58312,2937.087336,ok,,
ssh,find /,4,87,1,find /,20.551257,58312,2770.891946,ok,,
ssh,find /,4,88,1,find /,18.746315,58312,3037.680339,ok,,
ssh,find /,4,89,1,find /,20.039945,58312,2841.590259,ok,,
ssh,find /,4,90,1,find /,17.988519,58327,3166.461949,ok,,
ssh,find /,4,91,1,find /,23.435327,58312,2429.891953,ok,,
ssh,find /,4,92,1,find /,14.510603,58312,3924.393252,ok,,
