scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,status,warmup,error_type,error_message
default,mosh,command_loop,6,17,2,df -h,50.286940,100.00,ok,0,,
default,mosh,command_loop,6,18,2,df -h,55.421992,2.68,ok,0,,
default,mosh,command_loop,6,19,2,df -h,50.467956,100.00,ok,0,,
default,mosh,command_loop,6,20,2,df -h,51.945440,100.00,ok,0,,
default,mosh,command_loop,6,21,2,df -h,52.577181,0.56,ok,0,,
default,mosh,command_loop,6,22,2,df -h,50.296171,100.00,ok,0,,
default,mosh,command_loop,6,23,2,df -h,53.367454,2.68,ok,0,,
default,mosh,command_loop,6,24,2,df -h,50.455344,100.00,ok,0,,
default,mosh,command_loop,6,25,2,df -h,51.942881,100.00,ok,0,,
default,mosh,command_loop,6,26,2,df -h,53.721060,0.56,ok,0,,
default,mosh,command_loop,6,27,2,df -h,50.387188,100.00,ok,0,,
default,mosh,command_loop,6,28,2,df -h,52.211174,2.68,ok,0,,
default,mosh,command_loop,6,29,2,df -h,50.431177,100.00,ok,0,,
default,mosh,command_loop,6,30,2,df -h,50.330645,100.00,ok,0,,
default,mosh,command_loop,6,31,2,df -h,52.648436,0.56,ok,0,,
default,mosh,command_loop,6,32,2,df -h,50.198096,100.00,ok,0,,
default,mosh,command_loop,6,33,2,df -h,53.875744,2.68,ok,0,,
default,mosh,command_loop,6,34,2,df -h,50.502108,100.00,ok,0,,
default,mosh,command_loop,6,35,2,df -h,51.148062,100.00,ok,0,,
default,mosh,command_loop,6,36,2,df -h,55.303475,0.56,ok,0,,
default,mosh,command_loop,6,37,2,df -h,50.396504,100.00,ok,0,,
default,mosh,command_loop,6,38,2,df -h,50.311534,1.98,ok,0,,
default,mosh,command_loop,6,39,2,df -h,53.611960,2.68,ok,0,,
default,mosh,command_loop,6,40,2,df -h,50.589466,100.00,ok,0,,
default,mosh,command_loop,6,41,2,df -h,52.988614,100.00,ok,0,,
default,mosh,command_loop,6,42,2,df -h,52.660850,0.56,ok,0,,
default,mosh,command_loop,6,43,2,df -h,50.167136,100.00,ok,0,,
default,mosh,command_loop,6,44,2,df -h,59.840592,2.68,ok,0,,
default,mosh,command_loop,6,45,2,df -h,69.019596,100.00,ok,0,,
default,mosh,command_loop,6,46,2,df -h,50.462199,100.00,ok,0,,
default,mosh,command_loop,6,47,2,df -h,57.872624,0.56,ok,0,,
default,mosh,command_loop,6,48,2,df -h,50.330679,100.00,ok,0,,
default,mosh,command_loop,6,49,2,df -h,53.397805,2.68,ok,0,,
default,mosh,command_loop,6,50,2,df -h,50.567241,100.00,ok,0,,
default,mosh,command_loop,7,1,2,df -h,54.302715,2.68,ok,1,,
default,mosh,command_loop,7,2,2,df -h,50.331219,100.00,ok,1,,
default,mosh,command_loop,7,3,2,df -h,53.741632,100.00,ok,1,,
default,mosh,command_loop,7,4,2,df -h,53.988251,0.56,ok,0,,
default,mosh,command_loop,7,5,2,df -h,50.158776,100.00,ok,0,,
default,mosh,command_loop,7,6,2,df -h,54.687808,2.68,ok,0,,
default,mosh,command_loop,7,7,2,df -h,51.064895,100.00,ok,0,,
default,mosh,command_loop,7,8,2,df -h,54.532406,100.00,ok,0,,
default,mosh,command_loop,7,9,2,df -h,52.213733,0.56,ok,0,,
default,mosh,command_loop,7,10,2,df -h,50.144368,100.00,ok,0,,
