scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,status,warmup,error_type,error_message
low,mosh,command_loop,6,12,2,df -h,50.376476,100.00,ok,0,,
low,mosh,command_loop,6,13,2,df -h,50.280546,100.00,ok,0,,
low,mosh,command_loop,6,14,2,df -h,50.298644,0.56,ok,0,,
low,mosh,command_loop,6,15,2,df -h,50.157622,100.00,ok,0,,
low,mosh,command_loop,6,16,2,df -h,50.390828,2.68,ok,0,,
low,mosh,command_loop,6,17,2,df -h,50.327271,100.00,ok,0,,
low,mosh,command_loop,6,18,2,df -h,50.350645,100.00,ok,0,,
low,mosh,command_loop,6,19,2,df -h,50.365896,0.56,ok,0,,
low,mosh,command_loop,6,20,2,df -h,50.202142,100.00,ok,0,,
low,mosh,command_loop,6,21,2,df -h,50.308074,2.68,ok,0,,
low,mosh,command_loop,6,22,2,df -h,50.298786,100.00,ok,0,,
low,mosh,command_loop,6,23,2,df -h,50.402303,100.00,ok,0,,
low,mosh,command_loop,6,24,2,df -h,50.299931,0.56,ok,0,,
low,mosh,command_loop,6,25,2,df -h,50.260290,100.00,ok,0,,
low,mosh,command_loop,6,26,2,df -h,50.305194,2.68,ok,0,,
low,mosh,command_loop,6,27,2,df -h,50.385971,100.00,ok,0,,
low,mosh,command_loop,6,28,2,df -h,50.299151,100.00,ok,0,,
low,mosh,command_loop,6,29,2,df -h,50.297128,0.56,ok,0,,
low,mosh,command_loop,6,30,2,df -h,50.162633,100.00,ok,0,,
low,mosh,command_loop,6,31,2,df -h,50.345743,2.68,ok,0,,
low,mosh,command_loop,6,32,2,df -h,50.406043,100.00,ok,0,,
low,mosh,command_loop,6,33,2,df -h,50.388351,100.00,ok,0,,
low,mosh,command_loop,6,34,2,df -h,50.455904,0.56,ok,0,,
low,mosh,command_loop,6,35,2,df -h,50.256169,100.00,ok,0,,
low,mosh,command_loop,6,36,2,df -h,50.379571,2.68,ok,0,,
low,mosh,command_loop,6,37,2,df -h,50.292648,100.00,ok,0,,
low,mosh,command_loop,6,38,2,df -h,50.293382,100.00,ok,0,,
low,mosh,command_loop,6,39,2,df -h,50.337876,0.56,ok,0,,
low,mosh,command_loop,6,40,2,df -h,50.126307,100.00,ok,0,,
low,mosh,command_loop,6,41,2,df -h,50.435167,2.68,ok,0,,
low,mosh,command_loop,6,42,2,df -h,50.392737,100.00,ok,0,,
low,mosh,command_loop,6,43,2,df -h,50.345324,100.00,ok,0,,
low,mosh,command_loop,6,44,2,df -h,50.333081,0.56,ok,0,,
low,mosh,command_loop,6,45,2,df -h,50.158437,100.00,ok,0,,
low,mosh,command_loop,6,46,2,df -h,50.328582,2.68,ok,0,,
low,mosh,command_loop,6,47,2,df -h,50.298539,100.00,ok,0,,
low,mosh,command_loop,6,48,2,df -h,50.329736,100.00,ok,0,,
low,mosh,command_loop,6,49,2,df -h,50.330809,0.56,ok,0,,
low,mosh,command_loop,6,50,2,df -h,50.147315,100.00,ok,0,,
low,mosh,command_loop,7,1,2,df -h,50.282913,2.68,ok,1,,
low,mosh,command_loop,7,2,2,df -h,50.306356,100.00,ok,1,,
low,mosh,command_loop,7,3,2,df -h,50.334241,100.00,ok,1,,
low,mosh,command_loop,7,4,2,df -h,50.330007,0.56,ok,0,,
low,mosh,command_loop,7,5,2,df -h,50.117594,100.00,ok,0,,
low,mosh,command_loop,7,6,2,df -h,50.359478,2.68,ok,0,,
low,mosh,command_loop,7,7,2,df -h,50.330849,100.00,ok,0,,
low,mosh,command_loop,7,8,2,df -h,50.320354,100.00,ok,0,,
low,mosh,command_loop,7,9,2,df -h,50.416849,0.56,ok,0,,
low,mosh,command_loop,7,10,2,df -h,50.107933,100.00,ok,0,,
low,mosh,command_loop,7,11,2,df -h,50.395122,2.68,ok,0,,
low,mosh,command_loop,7,12,2,df -h,50.298816,100.00,ok,0,,
low,mosh,command_loop,7,13,2,df -h,50.295243,100.00,ok,0,,
low,mosh,command_loop,7,14,2,df -h,50.335508,0.56,ok,0,,
low,mosh,command_loop,7,15,2,df -h,50.121752,100.00,ok,0,,
low,mosh,command_loop,7,16,2,df -h,50.264725,2.68,ok,0,,
low,mosh,command_loop,7,17,2,df -h,50.315510,100.00,ok,0,,
low,mosh,command_loop,7,18,2,df -h,50.305860,100.00,ok,0,,
low,mosh,command_loop,7,19,2,df -h,50.288767,0.56,ok,0,,
low,mosh,command_loop,7,20,2,df -h,50.195689,100.00,ok,0,,
low,mosh,command_loop,7,21,2,df -h,50.331397,2.68,ok,0,,
low,mosh,command_loop,7,22,2,df -h,50.296667,100.00,ok,0,,
low,mosh,command_loop,7,23,2,df -h,50.390375,100.00,ok,0,,
low,mosh,command_loop,7,24,2,df -h,50.280033,0.56,ok,0,,
low,mosh,command_loop,7,25,2,df -h,50.165739,100.00,ok,0,,
low,mosh,command_loop,7,26,2,df -h,50.297332,2.68,ok,0,,
low,mosh,command_loop,7,27,2,df -h,50.416748,100.00,ok,0,,
low,mosh,command_loop,7,28,2,df -h,50.340931,100.00,ok,0,,
low,mosh,command_loop,7,29,2,df -h,50.293730,0.56,ok,0,,
low,mosh,command_loop,7,30,2,df -h,50.115541,100.00,ok,0,,
low,mosh,command_loop,7,31,2,df -h,50.303905,2.68,ok,0,,
low,mosh,command_loop,7,32,2,df -h,50.290971,100.00,ok,0,,
low,mosh,command_loop,7,33,2,df -h,50.372282,100.00,ok,0,,
low,mosh,command_loop,7,34,2,df -h,50.478078,0.56,ok,0,,
low,mosh,command_loop,7,35,2,df -h,50.128857,100.00,ok,0,,
low,mosh,command_loop,7,36,2,df -h,50.407513,2.68,ok,0,,
low,mosh,command_loop,7,37,2,df -h,50.445735,100.00,ok,0,,
low,mosh,command_loop,7,38,2,df -h,50.296605,100.00,ok,0,,
low,mosh,command_loop,7,39,2,df -h,50.302729,0.56,ok,0,,
low,mosh,command_loop,7,40,2,df -h,50.121439,100.00,ok,0,,
low,mosh,command_loop,7,41,2,df -h,50.313336,2.68,ok,0,,
low,mosh,command_loop,7,42,2,df -h,50.325970,100.00,ok,0,,
low,mosh,command_loop,7,43,2,df -h,50.394803,100.00,ok,0,,
low,mosh,command_loop,7,44,2,df -h,50.317862,0.56,ok,0,,
low,mosh,command_loop,7,45,2,df -h,50.159669,100.00,ok,0,,
low,mosh,command_loop,7,46,2,df -h,50.499459,2.68,ok,0,,
low,mosh,command_loop,7,47,2,df -h,50.310019,100.00,ok,0,,
low,mosh,command_loop,7,48,2,df -h,50.526112,100.00,ok,0,,
low,mosh,command_loop,7,49,2,df -h,50.365362,0.56,ok,0,,
low,mosh,command_loop,7,50,2,df -h,50.220114,100.00,ok,0,,
low,mosh,command_loop,8,1,2,df -h,50.323821,2.68,ok,1,,
low,mosh,command_loop,8,2,2,df -h,50.327260,100.00,ok,1,,
low,mosh,command_loop,8,3,2,df -h,50.321141,100.00,ok,1,,
low,mosh,command_loop,8,4,2,df -h,50.458640,0.56,ok,0,,
low,mosh,command_loop,8,5,2,df -h,50.140260,100.00,ok,0,,
low,mosh,command_loop,8,6,2,df -h,50.414194,2.68,ok,0,,
low,mosh,command_loop,8,7,2,df -h,50.417768,100.00,ok,0,,
low,mosh,command_loop,8,8,2,df -h,50.386304,100.00,ok,0,,
low,mosh,command_loop,8,9,2,df -h,50.381119,0.56,ok,0,,
low,mosh,command_loop,8,10,2,df -h,50.159877,100.00,ok,0,,
low,mosh,command_loop,8,11,2,df -h,50.410644,2.68,ok,0,,
low,mosh,command_loop,8,12,2,df -h,50.320432,100.00,ok,0,,
low,mosh,command_loop,8,13,2,df -h,50.326168,100.00,ok,0,,
low,mosh,command_loop,8,14,2,df -h,50.311054,0.56,ok,0,,
