scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,residual_bytes,status,warmup,error_type,error_message
default,ssh3,command_loop,2,37,4,git status,310.820758,100.00,0,ok,0,,
default,ssh3,command_loop,2,38,4,git status,289.343589,100.00,0,ok,0,,
default,ssh3,command_loop,2,39,4,git status,331.618033,100.00,0,ok,0,,
default,ssh3,command_loop,2,40,4,git status,317.838661,100.00,0,ok,0,,
default,ssh3,command_loop,2,41,4,git status,299.510994,100.00,0,ok,0,,
default,ssh3,command_loop,2,42,4,git status,342.608912,100.00,0,ok,0,,
default,ssh3,command_loop,2,43,4,git status,317.408761,100.00,0,ok,0,,
default,ssh3,command_loop,2,44,4,git status,321.583307,100.00,0,ok,0,,
default,ssh3,command_loop,2,45,4,git status,293.425378,100.00,0,ok,0,,
default,ssh3,command_loop,2,46,4,git status,305.997544,100.00,0,ok,0,,
default,ssh3,command_loop,2,47,4,git status,309.470837,100.00,0,ok,0,,
default,ssh3,command_loop,2,48,4,git status,306.439356,100.00,0,ok,0,,
default,ssh3,command_loop,2,49,4,git status,414.262434,100.00,0,ok,0,,
default,ssh3,command_loop,2,50,4,git status,303.545871,100.00,0,ok,0,,
default,ssh3,command_loop,2,51,4,git status,321.578422,100.00,0,ok,0,,
default,ssh3,command_loop,2,52,4,git status,526.706751,100.00,0,ok,0,,
default,ssh3,command_loop,2,53,4,git status,309.159948,100.00,0,ok,0,,
default,ssh3,command_loop,2,54,4,git status,294.862559,100.00,0,ok,0,,
default,ssh3,command_loop,2,55,4,git status,310.218637,100.00,0,ok,0,,
default,ssh3,command_loop,2,56,4,git status,325.539810,100.00,0,ok,0,,
default,ssh3,command_loop,2,57,4,git status,473.910902,100.00,0,ok,0,,
default,ssh3,command_loop,2,58,4,git status,376.325000,100.00,0,ok,0,,
default,ssh3,command_loop,2,59,4,git status,306.731869,100.00,0,ok,0,,
default,ssh3,command_loop,2,60,4,git status,288.067508,100.00,0,ok,0,,
default,ssh3,command_loop,2,61,4,git status,364.113089,100.00,0,ok,0,,
default,ssh3,command_loop,2,62,4,git status,295.094256,100.00,0,ok,0,,
default,ssh3,command_loop,2,63,4,git status,290.244085,100.00,0,ok,0,,
default,ssh3,command_loop,2,64,4,git status,331.968275,100.00,0,ok,0,,
default,ssh3,command_loop,2,65,4,git status,316.126533,100.00,0,ok,0,,
default,ssh3,command_loop,2,66,4,git status,323.549108,100.00,0,ok,0,,
default,ssh3,command_loop,2,67,4,git status,299.730839,100.00,0,ok,0,,
default,ssh3,command_loop,2,68,4,git status,286.820155,100.00,0,ok,0,,
default,ssh3,command_loop,2,69,4,git status,291.035593,100.00,0,ok,0,,
default,ssh3,command_loop,2,70,4,git status,362.362999,100.00,0,ok,0,,
default,ssh3,command_loop,2,71,4,git status,478.006070,100.00,0,ok,0,,
default,ssh3,command_loop,2,72,4,git status,319.083902,100.00,0,ok,0,,
default,ssh3,command_loop,2,73,4,git status,304.649834,100.00,0,ok,0,,
default,ssh3,command_loop,2,74,4,git status,294.849447,100.00,0,ok,0,,
default,ssh3,command_loop,2,75,4,git status,301.224362,100.00,0,ok,0,,
default,ssh3,command_loop,2,76,4,git status,297.894472,100.00,0,ok,0,,
default,ssh3,command_loop,2,77,4,git status,308.365199,100.00,0,ok,0,,
default,ssh3,command_loop,2,78,4,git status,330.882824,100.00,0,ok,0,,
default,ssh3,command_loop,2,79,4,git status,294.965087,100.00,0,ok,0,,
default,ssh3,command_loop,2,80,4,git status,353.610694,100.00,0,ok,0,,
default,ssh3,command_loop,2,81,4,git status,285.477438,100.00,0,ok,0,,
default,ssh3,command_loop,2,82,4,git status,450.317955,100.00,0,ok,0,,
default,ssh3,command_loop,2,83,4,git status,284.198502,100.00,0,ok,0,,
default,ssh3,command_loop,2,84,4,git status,432.288406,100.00,0,ok,0,,
default,ssh3,command_loop,2,85,4,git status,634.926666,100.00,0,ok,0,,
default,ssh3,command_loop,2,86,4,git status,408.259372,100.00,0,ok,0,,
default,ssh3,command_loop,2,87,4,git status,709.361326,100.00,0,ok,0,,
default,ssh3,command_loop,2,88,4,git status,403.105370,100.00,0,ok,0,,
default,ssh3,command_loop,2,89,4,git status,371.011368,100.00,0,ok,0,,
default,ssh3,command_loop,2,90,4,git status,288.949897,100.00,0,ok,0,,
default,ssh3,command_loop,2,91,4,git status,331.932331,100.00,0,ok,0,,
default,ssh3,command_loop,2,92,4,git status,291.007349,100.00,0,ok,0,,
