protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,vim,2,29,49.084081,ok,,
ssh,vim,2,30,25.603717,ok,,
ssh,vim,2,31,58.889816,ok,,
ssh,vim,2,32,47.774518,ok,,
ssh,vim,2,33,37.847858,ok,,
ssh,vim,2,34,28.690933,ok,,
ssh,vim,2,35,176.356413,ok,,
ssh,vim,2,36,38.199447,ok,,
ssh,vim,2,37,115.355207,ok,,
ssh,vim,2,38,61.451091,ok,,
ssh,vim,2,39,42.884316,ok,,
ssh,vim,2,40,33.846964,ok,,
ssh,vim,2,41,41.324829,ok,,
ssh,vim,2,42,26.781041,ok,,
ssh,vim,2,43,47.303781,ok,,
ssh,vim,2,44,37.293214,ok,,
ssh,vim,2,45,69.719838,ok,,
ssh,vim,2,46,62.548859,ok,,
ssh,vim,2,47,51.864058,ok,,
ssh,vim,2,48,36.758755,ok,,
ssh,vim,2,49,41.562253,ok,,
ssh,vim,2,50,72.722665,ok,,
ssh,vim,2,51,27.111390,ok,,
ssh,vim,2,52,59.632550,ok,,
ssh,vim,2,53,58.114470,ok,,
ssh,vim,2,54,48.771250,ok,,
ssh,vim,2,55,37.828821,ok,,
ssh,vim,2,56,28.392435,ok,,
ssh,vim,2,57,24.115878,ok,,
ssh,vim,2,58,47.920535,ok,,
ssh,vim,2,59,40.277523,ok,,
ssh,vim,2,60,49.056414,ok,,
ssh,vim,2,61,26.619875,ok,,
ssh,vim,2,62,53.106955,ok,,
ssh,vim,2,63,30.200938,ok,,
ssh,vim,2,64,90.117356,ok,,
ssh,vim,2,65,89.914561,ok,,
ssh,vim,2,66,53.180029,ok,,
ssh,vim,2,67,51.037954,ok,,
ssh,vim,2,68,23.408716,ok,,
ssh,vim,2,69,27.735254,ok,,
ssh,vim,2,70,31.103802,ok,,
ssh,vim,2,71,31.281596,ok,,
ssh,vim,2,72,70.540553,ok,,
ssh,vim,2,73,42.358654,ok,,
ssh,vim,2,74,79.668905,ok,,
ssh,vim,2,75,138.340092,ok,,
ssh,vim,2,76,43.739161,ok,,
ssh,vim,2,77,29.835330,ok,,
ssh,vim,2,78,58.101377,ok,,
ssh,vim,2,79,27.598626,ok,,
ssh,vim,2,80,61.180852,ok,,
ssh,vim,2,81,53.041974,ok,,
ssh,vim,2,82,55.255696,ok,,
ssh,vim,2,83,38.111337,ok,,
ssh,vim,2,84,68.080036,ok,,
ssh,vim,2,85,34.693661,ok,,
ssh,vim,2,86,87.163176,ok,,
ssh,vim,2,87,51.075490,ok,,
ssh,vim,2,88,40.930443,ok,,
ssh,vim,2,89,37.113826,ok,,
ssh,vim,2,90,27.561293,ok,,
ssh,vim,2,91,28.584192,ok,,
ssh,vim,2,92,31.010635,ok,,
ssh,vim,2,93,37.920116,ok,,
ssh,vim,2,94,67.528096,ok,,
