scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,status,warmup,error_type,error_message
low,mosh,command_loop,8,23,2,df -h,80.782078,ok,0,,
low,mosh,command_loop,8,24,2,df -h,80.767233,ok,0,,
low,mosh,command_loop,8,25,2,df -h,79.866991,ok,0,,
low,mosh,command_loop,8,26,2,df -h,79.699271,ok,0,,
low,mosh,command_loop,8,27,2,df -h,80.778879,ok,0,,
low,mosh,command_loop,8,28,2,df -h,80.205822,ok,0,,
low,mosh,command_loop,8,29,2,df -h,80.357081,ok,0,,
low,mosh,command_loop,8,30,2,df -h,80.738166,ok,0,,
low,mosh,command_loop,8,31,2,df -h,80.623354,ok,0,,
low,mosh,command_loop,8,32,2,df -h,80.020704,ok,0,,
low,mosh,command_loop,8,33,2,df -h,79.835970,ok,0,,
low,mosh,command_loop,8,34,2,df -h,79.896717,ok,0,,
low,mosh,command_loop,8,35,2,df -h,80.997516,ok,0,,
low,mosh,command_loop,8,36,2,df -h,80.081533,ok,0,,
low,mosh,command_loop,8,37,2,df -h,80.962911,ok,0,,
low,mosh,command_loop,8,38,2,df -h,80.834549,ok,0,,
low,mosh,command_loop,8,39,2,df -h,80.737053,ok,0,,
low,mosh,command_loop,8,40,2,df -h,79.777163,ok,0,,
low,mosh,command_loop,8,41,2,df -h,81.018698,ok,0,,
low,mosh,command_loop,8,42,2,df -h,80.440798,ok,0,,
low,mosh,command_loop,8,43,2,df -h,80.706684,ok,0,,
low,mosh,command_loop,8,44,2,df -h,80.756193,ok,0,,
low,mosh,command_loop,8,45,2,df -h,80.352804,ok,0,,
low,mosh,command_loop,8,46,2,df -h,81.043876,ok,0,,
low,mosh,command_loop,8,47,2,df -h,80.598257,ok,0,,
low,mosh,command_loop,8,48,2,df -h,80.556898,ok,0,,
low,mosh,command_loop,8,49,2,df -h,80.403658,ok,0,,
low,mosh,command_loop,8,50,2,df -h,81.299810,ok,0,,
low,mosh,command_loop,9,1,2,df -h,80.316011,ok,1,,
low,mosh,command_loop,9,2,2,df -h,81.444173,ok,1,,
low,mosh,command_loop,9,3,2,df -h,80.595386,ok,1,,
low,mosh,command_loop,9,4,2,df -h,80.484314,ok,0,,
low,mosh,command_loop,9,5,2,df -h,80.564890,ok,0,,
low,mosh,command_loop,9,6,2,df -h,80.550588,ok,0,,
low,mosh,command_loop,9,7,2,df -h,80.803197,ok,0,,
low,mosh,command_loop,9,8,2,df -h,80.768817,ok,0,,
low,mosh,command_loop,9,9,2,df -h,80.994003,ok,0,,
low,mosh,command_loop,9,10,2,df -h,81.249117,ok,0,,
low,mosh,command_loop,9,11,2,df -h,79.916762,ok,0,,
low,mosh,command_loop,9,12,2,df -h,80.291662,ok,0,,
low,mosh,command_loop,9,13,2,df -h,80.941396,ok,0,,
low,mosh,command_loop,9,14,2,df -h,79.934990,ok,0,,
low,mosh,command_loop,9,15,2,df -h,79.830093,ok,0,,
low,mosh,command_loop,9,16,2,df -h,80.785035,ok,0,,
low,mosh,command_loop,9,17,2,df -h,80.238497,ok,0,,
low,mosh,command_loop,9,18,2,df -h,79.885371,ok,0,,
