protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,interactive_shell,3,38,263.775804,ok,,
ssh,interactive_shell,3,39,270.233549,ok,,
ssh,interactive_shell,3,40,492.923654,ok,,
ssh,interactive_shell,3,41,304.959520,ok,,
ssh,interactive_shell,3,42,284.890456,ok,,
ssh,interactive_shell,3,43,167.389906,ok,,
ssh,interactive_shell,3,44,225.484295,ok,,
ssh,interactive_shell,3,45,265.058964,ok,,
ssh,interactive_shell,3,46,499.341936,ok,,
ssh,interactive_shell,3,47,257.318226,ok,,
ssh,interactive_shell,3,48,219.604139,ok,,
ssh,interactive_shell,3,49,209.367376,ok,,
ssh,interactive_shell,3,50,229.281349,ok,,
ssh,interactive_shell,3,51,197.611622,ok,,
ssh,interactive_shell,3,52,202.527171,ok,,
ssh,interactive_shell,3,53,806.245999,ok,,
ssh,interactive_shell,3,54,684.167974,ok,,
ssh,interactive_shell,3,55,255.649084,ok,,
ssh,interactive_shell,3,56,487.904492,ok,,
ssh,interactive_shell,3,57,291.955011,ok,,
ssh,interactive_shell,3,58,234.780802,ok,,
ssh,interactive_shell,3,59,234.661284,ok,,
ssh,interactive_shell,3,60,236.060684,ok,,
ssh,interactive_shell,3,61,223.096121,ok,,
ssh,interactive_shell,3,62,208.333067,ok,,
ssh,interactive_shell,3,63,220.281413,ok,,
ssh,interactive_shell,3,64,229.413867,ok,,
ssh,interactive_shell,3,65,270.744840,ok,,
ssh,interactive_shell,3,66,222.150663,ok,,
ssh,interactive_shell,3,67,710.603151,ok,,
ssh,interactive_shell,3,68,277.212270,ok,,
ssh,interactive_shell,3,69,211.162645,ok,,
ssh,interactive_shell,3,70,270.092899,ok,,
ssh,interactive_shell,3,71,271.651539,ok,,
ssh,interactive_shell,3,72,291.647271,ok,,
ssh,interactive_shell,3,73,241.552359,ok,,
ssh,interactive_shell,3,74,206.792610,ok,,
ssh,interactive_shell,3,75,451.290307,ok,,
ssh,interactive_shell,3,76,245.144063,ok,,
ssh,interactive_shell,3,77,235.075818,ok,,
ssh,interactive_shell,3,78,259.556249,ok,,
ssh,interactive_shell,3,79,205.953134,ok,,
ssh,interactive_shell,3,80,595.320756,ok,,
ssh,interactive_shell,3,81,228.525944,ok,,
ssh,interactive_shell,3,82,712.456306,ok,,
ssh,interactive_shell,3,83,227.236228,ok,,
ssh,interactive_shell,3,84,223.225971,ok,,
ssh,interactive_shell,3,85,218.025553,ok,,
ssh,interactive_shell,3,86,311.407076,ok,,
ssh,interactive_shell,3,87,341.577367,ok,,
ssh,interactive_shell,3,88,238.181913,ok,,
ssh,interactive_shell,3,89,443.309068,ok,,
