scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,status,warmup,error_type,error_message
medium,mosh,command_loop,4,50,2,df -h,152.063864,ok,0,,
medium,mosh,command_loop,5,1,2,df -h,166.226692,ok,1,,
medium,mosh,command_loop,5,2,2,df -h,159.192809,ok,1,,
medium,mosh,command_loop,5,3,2,df -h,157.303430,ok,1,,
medium,mosh,command_loop,5,4,2,df -h,155.297623,ok,0,,
medium,mosh,command_loop,5,5,2,df -h,159.130965,ok,0,,
medium,mosh,command_loop,5,6,2,df -h,446.306169,ok,0,,
medium,mosh,command_loop,5,7,2,df -h,163.561900,ok,0,,
medium,mosh,command_loop,5,8,2,df -h,151.991873,ok,0,,
medium,mosh,command_loop,5,9,2,df -h,165.116340,ok,0,,
medium,mosh,command_loop,5,10,2,df -h,148.593323,ok,0,,
medium,mosh,command_loop,5,11,2,df -h,160.676405,ok,0,,
medium,mosh,command_loop,5,12,2,df -h,166.067141,ok,0,,
medium,mosh,command_loop,5,13,2,df -h,157.333196,ok,0,,
medium,mosh,command_loop,5,14,2,df -h,164.303085,ok,0,,
medium,mosh,command_loop,5,15,2,df -h,166.109202,ok,0,,
medium,mosh,command_loop,5,16,2,df -h,160.811496,ok,0,,
medium,mosh,command_loop,5,17,2,df -h,162.812610,ok,0,,
medium,mosh,command_loop,5,18,2,df -h,164.299483,ok,0,,
medium,mosh,command_loop,5,19,2,df -h,165.349826,ok,0,,
medium,mosh,command_loop,5,20,2,df -h,166.700701,ok,0,,
medium,mosh,command_loop,5,21,2,df -h,159.862546,ok,0,,
medium,mosh,command_loop,5,22,2,df -h,161.975179,ok,0,,
medium,mosh,command_loop,5,23,2,df -h,156.791540,ok,0,,
medium,mosh,command_loop,5,24,2,df -h,160.117825,ok,0,,
medium,mosh,command_loop,5,25,2,df -h,161.015706,ok,0,,
medium,mosh,command_loop,5,26,2,df -h,162.456436,ok,0,,
medium,mosh,command_loop,5,27,2,df -h,149.635518,ok,0,,
medium,mosh,command_loop,5,28,2,df -h,160.085756,ok,0,,
medium,mosh,command_loop,5,29,2,df -h,168.408320,ok,0,,
medium,mosh,command_loop,5,30,2,df -h,169.755737,ok,0,,
medium,mosh,command_loop,5,31,2,df -h,163.497168,ok,0,,
medium,mosh,command_loop,5,32,2,df -h,168.843089,ok,0,,
medium,mosh,command_loop,5,33,2,df -h,163.477596,ok,0,,
